Date,VaR 99%,VaR 95%,VaR 90%
2007-08-10,5.000666252453355,3.3950142980716684,2.565911878148923
2007-08-13,4.932643903136483,3.301589126791215,2.5185550434334654
2007-08-14,4.9110582645350345,3.2827041686997416,2.5070722121419737
2007-08-16,6.811116292608036,4.566436998147686,3.4837523948231124
2007-08-17,6.939172896570365,4.654834277416784,3.5527618588322336
2007-08-20,7.720245612503049,5.21127136666971,3.985066963201388
2007-08-21,7.400841168289259,4.986575783111578,3.8126617395656295
2007-08-22,7.152860029805999,4.822663606564159,3.6862244164196216
2007-08-23,7.034332905567024,4.743781691937224,3.6165079230854804
2007-08-24,6.775860190109352,4.565142689388033,3.466900303518223
2007-08-27,6.5301914043741895,4.396875202020278,3.3238646530440112
2007-08-28,6.351864437853511,4.273133932597233,3.2258510741647006
2007-08-29,6.11591741282409,4.11335980096728,3.10325536570296
2007-08-30,5.906733833208733,3.973062132974355,2.9956585461636007
2007-08-31,5.790187658983244,3.8939107884782316,2.9336039321635865
2007-09-03,5.580147070728785,3.750378368052725,2.822707836768559
2007-09-04,5.390987772588798,3.6174421618726322,2.7176173670377732
2007-09-05,5.216091677265667,3.4979363712491787,2.618908871518723
2007-09-06,5.081388014647999,3.4065258379483847,2.550389932329887
2007-09-07,4.905833147340283,3.2836810029242205,2.4574584219308235
2007-09-10,5.093416617003453,3.4016163849309105,2.54794370588619
2007-09-11,4.92667185085333,3.2847548978694143,2.4609026952640134
2007-09-12,4.939299207609042,3.2906919750549246,2.464589516084738
2007-09-13,4.918629652149207,3.276725701263755,2.446850810922706
2007-09-14,4.8032867056784765,3.1764553845172117,2.386372549043737
2007-09-17,4.630507925639059,3.0628766630208775,2.2994272227606323
2007-09-18,4.646702532741971,3.072661498413646,2.3071079633361364
2007-09-19,5.033414783629366,3.3213900326595196,2.502102994995914
2007-09-20,4.86005511037434,3.2041697633722133,2.4136793860452443
2007-09-21,4.7009051976562235,3.0955917106146873,2.3307898548644315
2007-09-27,4.630656625380635,3.0421158295658,2.279284291246526
2007-09-28,4.474940681136877,2.9386460173727333,2.1971658321958065
2007-10-01,4.348429317401043,2.8551003976148053,2.129529464078033
2007-10-02,4.517507092597642,2.969970528401807,2.21102906693635
2007-10-04,4.385755083818141,2.884457170733735,2.142471987684434
2007-10-05,4.251617545982698,2.7872423628797964,2.075333590653662
2007-10-08,4.136622002259595,2.7138126146151493,2.010886550375126
2007-10-09,4.000778331137366,2.6192393472109914,1.9432526350950297
2007-10-10,3.9502381311772097,2.5866361361311982,1.9180665978434979
2007-10-11,3.850910512267692,2.519722512924679,1.8688583926308246
2007-10-12,3.8883547545695847,2.549320910052952,1.8884521416055744
2007-10-15,3.76576552516026,2.4576359293686303,1.827296493982976
2007-10-16,3.787524795911832,2.473185974369649,1.8395335521760026
2007-10-17,3.7501848740702104,2.44803443639314,1.820486108135551
2007-10-18,3.6798133576190266,2.400960387051843,1.7850677528613077
2007-10-19,3.764005991070547,2.4556271986811113,1.8284070345688843
2007-10-22,4.279268157158901,2.8094974752390294,2.0950522622359653
2007-10-23,4.3787192567969395,2.874074119959255,2.1434581573024225
2007-10-24,4.27236188990154,2.8044211850391045,2.091324353189053
2007-10-25,4.357743874313918,2.8586702624362808,2.1321294283670316
2007-10-26,4.5115699428191345,2.95874539998341,2.207881583400783
2007-10-29,4.4898431539828145,2.941670402946477,2.190689136489836
2007-10-30,4.35963984130822,2.8564198642700043,2.1261917411477267
2007-10-31,4.229417120691356,2.7695152745705176,2.060410162086154
2007-11-01,4.094200355084047,2.6798093659852222,1.9929298281350611
2007-11-02,4.220341111471702,2.764455932491534,2.060422140129865
2007-11-05,4.088609253533591,2.6769600140825953,1.9967814151374115
2007-11-06,4.12136825309509,2.6986131051820372,2.0107071039242896
2007-11-07,4.01044516962917,2.625514025248402,1.9559481457569263
2007-11-08,4.416154867269268,2.899342380058031,2.1703908001409173
2007-11-09,4.280540927012707,2.812547392252517,2.101882887137452
2007-11-12,4.727864460842153,3.1175142824868316,2.331980448596695
2007-11-13,4.5683647987405305,3.0064000124769614,2.2545569280070588
2007-11-14,4.589014967959884,3.0198501467528995,2.249328189539396
2007-11-15,4.522411238593903,2.9745445816045066,2.216600873381664
2007-11-16,4.441975558993466,2.919995609443986,2.1779414858765063
2007-11-19,4.453538612496975,2.9289215581200336,2.185087137166226
2007-11-20,4.38007926209015,2.881862560650654,2.144946328471011
2007-11-21,4.835309241462579,3.198709420844225,2.379405692609195
2007-11-22,4.684945029978801,3.087285762033631,2.3055681566422246
2007-11-23,4.642085514589417,3.0598071115230874,2.2847446158509497
2007-11-26,5.389328680955799,3.551148801271465,2.6490332624113972
2007-11-27,5.200211372755009,3.423852894286717,2.5548475340638657
2007-11-28,5.114756154952649,3.3651470361177926,2.5113569082050518
2007-11-29,5.15133180097836,3.3876657836128565,2.529760436685409
2007-11-30,5.061880301671544,3.3283385494172912,2.483659490283158
2007-12-03,4.896028750116463,3.218668568748766,2.400120727886325
2007-12-04,4.756779212095336,3.124424961197872,2.328046980979233
2007-12-05,4.634643746055474,3.045584622164724,2.269418522349713
2007-12-06,4.498661144725978,2.9579251749464994,2.203563064377231
2007-12-07,4.4101410315148195,2.8968843161553406,2.156640560438995
2007-12-10,4.382841615788899,2.8817192796588675,2.143392719027809
2007-12-11,4.277418234617072,2.8098453161930683,2.0908847902035714
2007-12-12,4.139275783075892,2.7182607593915074,2.014057394576691
2007-12-13,4.034204487682341,2.6500293928235727,1.964482717437977
2007-12-14,3.982055685843991,2.614519297505837,1.9363698741651865
2007-12-17,4.322294804068687,2.87091385799281,2.1155457374589854
2007-12-18,4.237810306863442,2.8140677116954844,2.073487775839884
2007-12-20,4.160776694688969,2.761851210508808,2.0326501210992625
2007-12-21,4.169739834053862,2.7683593905734334,2.0349109526639615
2007-12-24,4.249673281050691,2.792880232964867,2.0746882890043503
2007-12-26,4.146961516600234,2.723927749759472,2.0233499253682354
2007-12-27,4.018360314264063,2.6380932595173743,1.9589567876966425
2007-12-28,3.917489413218158,2.571812468540216,1.9076412204601336
2008-01-02,4.100240810084254,2.692271450403672,2.000494655707866
2008-01-03,3.972762975174118,2.6076738585655788,1.9368717998074343
2008-01-04,3.8583547699763145,2.5325902384375527,1.8789767481791475
2008-01-07,3.9234316032352488,2.5770760636989984,1.9121324230951455
2008-01-08,3.803396688974483,2.4996681343640867,1.8511893300860827
2008-01-09,3.724327631233942,2.4477942342579215,1.8117275728921307
2008-01-10,3.6849631980431536,2.4219916453311856,1.7922451400444859
